ts_code,symbol,name,area,industry,fullname,enname,list_date
688267.SH,688267.0,中触媒,辽宁,化工原料,中触媒新材料股份有限公司,"China Catalyst Holding Co., Ltd.",2022-02-16
688268.SH,688268.0,华特气体,广东,化工原料,广东华特气体股份有限公司,"Guangdong Huate Gas Co., Ltd",2019-12-26
688269.SH,688269.0,凯立新材,陕西,化工原料,西安凯立新材料股份有限公司,"Kaili Catalyst & New Materials Co.,Ltd",2021-06-09
688270.SH,688270.0,臻镭科技,浙江,半导体,浙江臻镭科技股份有限公司,"Great Microwave Technology Co.,Ltd.",2022-01-27
688271.SH,688271.0,联影医疗,上海,医疗保健,上海联影医疗科技股份有限公司,"Shanghai United Imaging Healthcare Co., Ltd.",2022-08-22
688272.SH,688272.0,*ST富吉,北京,元器件,北京富吉瑞光电科技股份有限公司,"Beijing Fjr Optoelectronic Technology Co., Ltd.",2021-10-18
688273.SH,688273.0,麦澜德,江苏,医疗保健,南京麦澜德医疗科技股份有限公司,"Nanjing Medlander Medical Technology Co.,Ltd.",2022-08-11
688275.SH,688275.0,万润新能,湖北,电气设备,湖北万润新能源科技股份有限公司,"Hubei Wanrun New Energy Technology Co.,Ltd.",2022-09-29
688276.SH,688276.0,百克生物,吉林,生物制药,长春百克生物科技股份公司,Changchun Bcht Biotechnology Co.,2021-06-25
688277.SH,688277.0,天智航-U,北京,医疗保健,北京天智航医疗科技股份有限公司,"Tinavi Medical Technologies Co.,Ltd.",2020-07-07
688278.SH,688278.0,特宝生物,福建,生物制药,厦门特宝生物工程股份有限公司,"Xiamen Amoytop Biotech Co., Ltd.",2020-01-17
688279.SH,688279.0,峰岹科技,深圳,半导体,峰岹科技(深圳)股份有限公司,"Fortior Technology(Shenzhen)Co., Ltd.",2022-04-20
688280.SH,688280.0,精进电动-UW,北京,汽车配件,精进电动科技股份有限公司,"Jing-Jin Electric Technologies Co., Ltd.",2021-10-27
688281.SH,688281.0,华秦科技,陕西,航空,陕西华秦科技实业股份有限公司,"Shaanxi Huaqin Technology Industry Co., Ltd.",2022-03-07
688282.SH,688282.0,理工导航,北京,通信设备,北京理工导航控制科技股份有限公司,"Beijing Navigation Control Technology Co.,Ltd.",2022-03-18
688283.SH,688283.0,坤恒顺维,四川,电器仪表,成都坤恒顺维科技股份有限公司,"Chengdu KSW Technologies Co.,Ltd.",2022-02-15
688285.SH,688285.0,高铁电气,陕西,运输设备,中铁高铁电气装备股份有限公司,China Railway High-Speed Electrification Equipment Corporation Limited,2021-10-20
688286.SH,688286.0,敏芯股份,江苏,半导体,苏州敏芯微电子技术股份有限公司,"Memsensing Microsystems (Suzhou, China) Co., Ltd.",2020-08-10
688287.SH,688287.0,观典防务,北京,航空,观典防务技术股份有限公司,"Guandian Defense Technology Co.,Ltd.",2022-05-25
688288.SH,688288.0,鸿泉物联,浙江,IT设备,杭州鸿泉物联网技术股份有限公司,"Hangzhou Hopechart IoT Technology Co., Ltd",2019-11-06
688289.SH,688289.0,圣湘生物,湖南,医疗保健,圣湘生物科技股份有限公司,Sansure Biotech Inc.,2020-08-28
688290.SH,688290.0,景业智能,浙江,专用机械,杭州景业智能科技股份有限公司,"Hangzhou Boomy Intelligent Technology Co., Ltd.",2022-04-29
688291.SH,688291.0,金橙子,北京,软件服务,北京金橙子科技股份有限公司,"Beijing Jcz Technology Co.,Ltd.",2022-10-26
688292.SH,688292.0,浩瀚深度,北京,软件服务,北京浩瀚深度信息技术股份有限公司,"Beijing Haohan Data Technology Co., Ltd.",2022-08-18
688293.SH,688293.0,奥浦迈,上海,生物制药,上海奥浦迈生物科技股份有限公司,"Shanghai Opm Biosciences Co., Ltd.",2022-09-02
688295.SH,688295.0,中复神鹰,江苏,化纤,中复神鹰碳纤维股份有限公司,"Zhongfu Shenying Carbon Fiber Co.,Ltd.",2022-04-06
688296.SH,688296.0,和达科技,浙江,软件服务,浙江和达科技股份有限公司,"Zhejiang Heda Technology Co.,Ltd",2021-07-27
688297.SH,688297.0,中无人机,四川,航空,中航(成都)无人机系统股份有限公司,"Avic (Chengdu) Uas Co., Ltd.",2022-06-29
688298.SH,688298.0,东方生物,浙江,医疗保健,浙江东方基因生物制品股份有限公司,"Zhejiang Orient Gene Biotech Co., Ltd",2020-02-05
688299.SH,688299.0,长阳科技,浙江,元器件,宁波长阳科技股份有限公司,"Ningbo Solartron Technology Co., Ltd.",2019-11-06
688300.SH,688300.0,联瑞新材,江苏,矿物制品,江苏联瑞新材料股份有限公司,Novoray Corporation,2019-11-15
688301.SH,688301.0,奕瑞科技,上海,医疗保健,上海奕瑞光电子科技股份有限公司,iRay Technology Company Limited,2020-09-18
688302.SH,688302.0,海创药业-U,四川,生物制药,海创药业股份有限公司,Hinova Pharmaceuticals Inc.,2022-04-12
688303.SH,688303.0,大全能源,新疆,电气设备,新疆大全新能源股份有限公司,"Xinjiang Daqo New Energy Co.,Ltd.",2021-07-22
688305.SH,688305.0,科德数控,辽宁,机床制造,科德数控股份有限公司,"Kede Numerical Control Co., Ltd.",2021-07-09
688306.SH,688306.0,均普智能,浙江,专用机械,宁波均普智能制造股份有限公司,Ningbo PIA Automation Holding Corp.,2022-03-22
688307.SH,688307.0,中润光学,浙江,元器件,嘉兴中润光学科技股份有限公司,"Jiaxing Zmax Optech Co., Ltd.",2023-02-16
688308.SH,688308.0,欧科亿,湖南,机械基件,株洲欧科亿数控精密刀具股份有限公司,"OKE Precision Cutting Tools Co., Ltd.",2020-12-10
688309.SH,688309.0,恒誉环保,山东,环境保护,济南恒誉环保科技股份有限公司,Niutech Environment Technology Corporation,2020-07-14
688310.SH,688310.0,迈得医疗,浙江,医疗保健,迈得医疗工业设备股份有限公司,"Maider Medical Industry Equipment Co., Ltd.",2019-12-03
688311.SH,688311.0,盟升电子,四川,元器件,成都盟升电子技术股份有限公司,"Chengdu M&S Electronics Technology Co.,Ltd.",2020-07-31
688312.SH,688312.0,燕麦科技,深圳,专用机械,深圳市燕麦科技股份有限公司,Shenzhen Yanmade Technology Inc.,2020-06-08
688313.SH,688313.0,仕佳光子,河南,通信设备,河南仕佳光子科技股份有限公司,"Henan Shijia Photons Technology Co., Ltd.",2020-08-12
688314.SH,688314.0,康拓医疗,陕西,医疗保健,西安康拓医疗技术股份有限公司,"Kontour(Xi'an) Medical Technology Co., Ltd.",2021-05-18
688315.SH,688315.0,诺禾致源,北京,医疗保健,北京诺禾致源科技股份有限公司,"Novogene Co., Ltd",2021-04-13
688316.SH,688316.0,青云科技-U,北京,软件服务,北京青云科技股份有限公司,Qingcloud Technologies Corp.,2021-03-16
688317.SH,688317.0,之江生物,上海,医疗保健,上海之江生物科技股份有限公司,"Shanghai ZJ Bio-Tech Co., Ltd",2021-01-18
688318.SH,688318.0,财富趋势,深圳,软件服务,深圳市财富趋势科技股份有限公司,"Shenzhen Fortune Trend Technology Co.,Ltd.",2020-04-27
688319.SH,688319.0,欧林生物,四川,生物制药,成都欧林生物科技股份有限公司,Chengdu Olymvax Biopharmaceuticals Inc.,2021-06-08
688320.SH,688320.0,禾川科技,浙江,电器仪表,浙江禾川科技股份有限公司,Zhejiang He Chuan Technology Corporation Limited,2022-04-28
688321.SH,688321.0,微芯生物,深圳,化学制药,深圳微芯生物科技股份有限公司,"Shenzhen Chipscreen Biosciences Co., Ltd.",2019-08-12
688322.SH,688322.0,奥比中光-UW,深圳,元器件,奥比中光科技集团股份有限公司,Orbbec Inc.,2022-07-07
688323.SH,688323.0,瑞华泰,深圳,塑料,深圳瑞华泰薄膜科技股份有限公司,"Rayitek Hi-Tech Film Company Ltd., Shenzhen",2021-04-28
688325.SH,688325.0,赛微微电,广东,半导体,广东赛微微电子股份有限公司,"Guangdong Cellwise Microelectronics Co., Ltd",2022-04-22
688326.SH,688326.0,经纬恒润-W,北京,汽车配件,北京经纬恒润科技股份有限公司,"Beijing Jingwei Hirain Technologies Co., Inc.",2022-04-19
688327.SH,688327.0,云从科技-UW,广东,软件服务,云从科技集团股份有限公司,"Cloudwalk Technology Co.,Ltd.",2022-05-27
688328.SH,688328.0,深科达,深圳,专用机械,深圳市深科达智能装备股份有限公司,"Shenzhen S-King Intelligent Equipment Co., Ltd",2021-03-09
688329.SH,688329.0,艾隆科技,江苏,专用机械,苏州艾隆科技股份有限公司,"Suzhou Iron Technology Co.,Ltd",2021-03-29
688330.SH,688330.0,宏力达,上海,电气设备,上海宏力达信息技术股份有限公司,"Shanghai Holystar Information Technology Co., Ltd.",2020-10-15
688331.SH,688331.0,荣昌生物,山东,生物制药,荣昌生物制药(烟台)股份有限公司,"Remegen Co., Ltd.",2022-03-31
688332.SH,688332.0,中科蓝讯,深圳,半导体,深圳市中科蓝讯科技股份有限公司,"Shenzhen Bluetrum Technology Co., Ltd.",2022-07-15
688333.SH,688333.0,铂力特,陕西,机械基件,西安铂力特增材技术股份有限公司,"Xi'an Bright Laser Technologies Co.,Ltd",2019-07-22
688335.SH,688335.0,复洁环保,上海,环境保护,上海复洁环保科技股份有限公司,"Shanghai CEO Environmental Protection Technology Co., Ltd",2020-08-17
688336.SH,688336.0,三生国健,上海,生物制药,三生国健药业(上海)股份有限公司,"Sunshine Guojian Pharmaceutical(Shanghai)Co., Ltd.",2020-07-22
688337.SH,688337.0,普源精电,江苏,电器仪表,普源精电科技股份有限公司,"Rigol Technologies Co.,Ltd.",2022-04-08
688338.SH,688338.0,赛科希德,北京,医疗保健,北京赛科希德科技股份有限公司,Beijing Succeeder Technology Inc.,2020-08-06
688339.SH,688339.0,亿华通-U,北京,汽车配件,北京亿华通科技股份有限公司,"Beijing SinoHytec Co.,Ltd",2020-08-10
688343.SH,688343.0,云天励飞-U,深圳,软件服务,深圳云天励飞技术股份有限公司,"Shenzhen Intellifusion Technologies Co., Ltd.",2023-04-04
688345.SH,688345.0,博力威,广东,电气设备,广东博力威科技股份有限公司,"Guangdong Greenway Technology Co., Ltd.",2021-06-11
688348.SH,688348.0,昱能科技,浙江,电气设备,昱能科技股份有限公司,"Yuneng Technology Co., Ltd.",2022-06-08
688349.SH,688349.0,三一重能,北京,电气设备,三一重能股份有限公司,"Sany Renewable Energy Co.,Ltd.",2022-06-22
688350.SH,688350.0,富淼科技,江苏,化工原料,江苏富淼科技股份有限公司,"Jiangsu Feymer Technology Co., Ltd.",2021-01-28
688351.SH,688351.0,微电生理-U,上海,医疗保健,上海微创电生理医疗科技股份有限公司,"Shanghai MicroPort EP Medtech Co., Ltd.",2022-08-31
688352.SH,688352.0,颀中科技,安徽,半导体,合肥颀中科技股份有限公司,"Hefei Chipmore Technology Co.,Ltd.",2023-04-20
688353.SH,688353.0,华盛锂电,江苏,化工原料,江苏华盛锂电材料股份有限公司,"Jiangsu HSC New Energy Materials Co.,LTD.",2022-07-13
688355.SH,688355.0,明志科技,江苏,机械基件,苏州明志科技股份有限公司,"Suzhou Mingzhi Technology Co., Ltd.",2021-05-12
688356.SH,688356.0,键凯科技,北京,化学制药,北京键凯科技股份有限公司,"Jenkem Technology Co., Ltd.",2020-08-26
688357.SH,688357.0,建龙微纳,河南,化工原料,洛阳建龙微纳新材料股份有限公司,"Luoyang Jalon Micro-nano New Materials Co.,Ltd.",2019-12-04
688358.SH,688358.0,祥生医疗,江苏,医疗保健,无锡祥生医疗科技股份有限公司,"Chison Medical Technologies Co.,Ltd.",2019-12-03
688359.SH,688359.0,三孚新科,广东,化工原料,广州三孚新材料科技股份有限公司,"Guangzhou Sanfu New Materials Technology Co.,Ltd.",2021-05-21
688360.SH,688360.0,德马科技,浙江,机械基件,德马科技集团股份有限公司,"Damon Technology Group Co.,Ltd.",2020-06-02
688361.SH,688361.0,C飞测-U,深圳,半导体,深圳中科飞测科技股份有限公司,"Skyverse Technology Co., Ltd.",2023-05-19
688362.SH,688362.0,甬矽电子,浙江,半导体,甬矽电子(宁波)股份有限公司,"Forehope Electronic (Ningbo) Co., Ltd.",2022-11-16
